id,Dia,Manera_de_la_muerte,Arma,Edad,Genero,Raza,Ciudad,Estado,Signos_de_enfermedades_mentales,Nivel_de_amenaza,flee,Categoria_de_armas
369,2015-04-15,shot,gun,72.0,M,White,Cañon City,CO,True,attack,Not fleeing,Guns
374,2015-04-15,shot,toy weapon,52.0,M,Hispanic,Montclair,CA,True,attack,Not fleeing,Other unusual objects
373,2015-04-16,shot,knife,47.0,M,Hispanic,Shafter,CA,False,other,Not fleeing,Sharp objects
380,2015-04-17,shot,gun,18.0,M,Black,Chicago,IL,False,attack,Foot,Guns
381,2015-04-17,shot,gun,29.0,M,Hispanic,Hemet,CA,False,attack,Not fleeing,Guns
382,2015-04-17,shot,knife,23.0,M,Black,Jennings,MO,True,other,Not fleeing,Sharp objects
376,2015-04-18,shot,gun,43.0,M,Hispanic,Phoenix,AZ,True,attack,Not fleeing,Guns
379,2015-04-18,shot,gun,45.0,M,White,Panama City,FL,False,attack,Not fleeing,Guns
378,2015-04-19,shot,gun,40.0,M,White,Wilmore,KY,True,attack,Not fleeing,Guns
383,2015-04-19,shot,knife,44.0,M,White,Sidney,NE,False,attack,Not fleeing,Sharp objects
399,2015-04-20,shot,gun,25.0,M,Hispanic,Mission,TX,False,other,Not fleeing,Guns
393,2015-04-21,shot,unarmed,37.0,M,Native,Lakewood,WA,True,other,Foot,Unarmed
398,2015-04-21,shot,knife,59.0,M,White,Irmo,SC,True,other,Not fleeing,Sharp objects
495,2015-04-21,shot,knife,35.0,M,Hispanic,Los Angeles,CA,True,other,Not fleeing,Sharp objects
537,2015-04-21,shot,unknown,35.0,M,Black,Trenton,NJ,False,attack,Not fleeing,Unknown
391,2015-04-22,shot,unarmed,18.0,M,Black,Portsmouth,VA,False,undetermined,Not fleeing,Unarmed
394,2015-04-22,shot,knife,51.0,M,Hispanic,Bisbee,AZ,False,other,Not fleeing,Sharp objects
395,2015-04-22,shot,gun,30.0,M,White,Queens,NY,True,attack,Foot,Guns
396,2015-04-22,shot,gun,31.0,M,Black,Fort Worth,TX,False,attack,Foot,Guns
397,2015-04-22,shot,gun,39.0,M,Asian,Eldorado Springs,CO,False,attack,Not fleeing,Guns
392,2015-04-23,shot,gun,26.0,M,White,Sylmar,CA,True,attack,Not fleeing,Guns
400,2015-04-23,shot,gun,51.0,M,White,Rufe,OK,False,attack,Not fleeing,Guns
409,2015-04-23,shot,unarmed,19.0,M,Hispanic,Long Beach,CA,False,other,Not fleeing,Unarmed
401,2015-04-24,shot,unknown,46.0,F,White,Windsor,CA,False,attack,Car,Unknown
402,2015-04-24,shot,gun,49.0,M,White,Eugene,OR,False,attack,Not fleeing,Guns
403,2015-04-24,shot,gun,63.0,M,White,Miami,OK,False,attack,Car,Guns
412,2015-04-24,shot,gun,20.0,M,Black,Trinidad,CO,False,attack,Foot,Guns
408,2015-04-25,shot,machete,25.0,M,White,Victoria,TX,True,other,Not fleeing,Sharp objects
411,2015-04-25,shot,unarmed,24.0,M,Black,New York,NY,True,attack,Foot,Unarmed
414,2015-04-25,shot,knife,58.0,M,White,Clermont,FL,True,other,Not fleeing,Sharp objects
404,2015-04-26,shot,unarmed,29.0,M,White,Bunch,OK,False,attack,Not fleeing,Unarmed
406,2015-04-26,shot,gun,76.0,M,White,Kings County,CA,False,attack,Not fleeing,Guns
407,2015-04-26,shot,gun,45.0,M,White,Fountain Valley,CA,False,attack,Not fleeing,Guns
405,2015-04-27,shot,hammer,20.0,M,Black,Detroit,MI,False,other,Not fleeing,Blunt instruments
413,2015-04-28,shot,gun,58.0,M,White,Mansfield,OH,False,attack,Not fleeing,Guns
417,2015-04-28,shot,gun,21.0,M,Black,New Orleans,LA,False,attack,Not fleeing,Guns
420,2015-04-28,shot,gun,27.0,M,White,Marion,IL,True,attack,Not fleeing,Guns
415,2015-04-29,shot,knife,26.0,M,White,Chickasha,OK,False,other,Foot,Sharp objects
416,2015-04-29,shot,gun,33.0,M,Hispanic,Mesa,AZ,True,attack,Not fleeing,Guns
419,2015-04-29,shot,gun,27.0,M,Hispanic,Elk Grove,CA,False,attack,Not fleeing,Guns
421,2015-04-29,shot,gun,25.0,F,Black,Atlanta,GA,False,attack,Not fleeing,Guns
422,2015-04-29,shot,gun,53.0,M,Black,Emporia,VA,True,attack,Not fleeing,Guns
423,2015-04-29,shot,gun,53.0,M,White,Nashville,TN,True,attack,Not fleeing,Guns
418,2015-04-30,shot,unarmed,42.0,M,Other,San Diego,CA,True,other,Not fleeing,Unarmed
424,2015-04-30,shot and Tasered,metal object,22.0,M,Hispanic,El Paso,TX,False,other,Not fleeing,Blunt instruments
425,2015-05-02,shot,gun,52.0,M,White,Smyrna,DE,False,attack,Not fleeing,Guns
426,2015-05-03,shot,gun,36.0,M,White,Roosevelt,UT,True,attack,Not fleeing,Guns
427,2015-05-03,shot,gun,30.0,M,Black,Garland,TX,False,attack,Not fleeing,Guns
428,2015-05-03,shot,gun,34.0,M,Other,Garland,TX,False,attack,Not fleeing,Guns
445,2015-05-03,shot,gun,44.0,M,Hispanic,Albuquerque,NM,False,attack,Not fleeing,Guns
447,2015-05-03,shot,gun,53.0,M,White,Chavies,KY,False,attack,Not fleeing,Guns
431,2015-05-04,shot,toy weapon,36.0,M,White,Kennewick,WA,True,attack,Not fleeing,Other unusual objects
429,2015-05-05,shot,unarmed,29.0,M,Black,Venice,CA,False,attack,Not fleeing,Unarmed
430,2015-05-05,shot,knife,32.0,M,Asian,South El Monte,CA,False,attack,Not fleeing,Sharp objects
434,2015-05-05,shot,gun,46.0,M,White,Pulaski,VA,True,attack,Not fleeing,Guns
432,2015-05-06,shot,gun,18.0,M,White,Wake Forest,NC,False,attack,Car,Guns
435,2015-05-07,shot,knife,38.0,M,White,Beacon,NY,False,other,Car,Sharp objects
436,2015-05-07,shot,unknown,21.0,M,Black,Cerritos,CA,False,attack,Car,Unknown
439,2015-05-08,shot,sword,35.0,M,White,Kearny,AZ,False,attack,Not fleeing,Sharp objects
443,2015-05-08,shot,gun,58.0,M,White,Constantia,NY,True,attack,Not fleeing,Guns
451,2015-05-08,shot,gun,48.0,M,Black,Harvey,LA,False,attack,Not fleeing,Guns
454,2015-05-08,shot,unknown,31.0,M,Black,Fridley,MN,False,attack,Car,Unknown
453,2015-05-10,shot,gun,47.0,M,White,Tacoma,WA,False,attack,Not fleeing,Guns
455,2015-05-10,shot,unknown,34.0,M,Black,Landover,MD,False,other,Car,Unknown
437,2015-05-11,shot,unknown,30.0,M,Black,Fort Worth,TX,False,attack,Car,Unknown
444,2015-05-11,shot,knife,28.0,M,White,St. Augustine,FL,True,other,Not fleeing,Sharp objects
441,2015-05-12,shot,gun,28.0,M,Black,Jacksonville,FL,False,other,Foot,Guns
450,2015-05-12,shot,unknown,40.0,M,White,Rancho Santa Margarita,CA,True,other,Not fleeing,Unknown
449,2015-05-12,shot and Tasered,gun,46.0,M,Other,Honolulu,HI,False,attack,Not fleeing,Guns
456,2015-05-14,shot,gun,37.0,M,White,Portage,MI,True,attack,Car,Guns
470,2015-05-14,shot,gun,53.0,M,White,St. Augustine,FL,True,attack,Not fleeing,Guns
460,2015-05-15,shot,gun,41.0,M,White,Rockford,IL,True,attack,Not fleeing,Guns
462,2015-05-15,shot,toy weapon,42.0,M,White,Sacramento,CA,True,attack,Not fleeing,Other unusual objects
463,2015-05-16,shot,gun,45.0,M,Black,Harvey,IL,False,attack,Foot,Guns
458,2015-05-17,shot,gun,34.0,M,White,San Diego,CA,True,attack,Foot,Guns
459,2015-05-17,shot,gun,18.0,M,White,St. Petersburg,FL,True,attack,Not fleeing,Guns
461,2015-05-17,shot,sword,27.0,M,White,Ruidoso,NM,False,other,Not fleeing,Sharp objects
457,2015-05-19,shot,unarmed,54.0,M,Hispanic,Arlington,VA,False,attack,Not fleeing,Unarmed
464,2015-05-19,shot,gun,35.0,M,White,Cabot,AR,False,attack,Not fleeing,Guns
465,2015-05-19,shot,gun,17.0,M,White,Grand Junction,CO,False,attack,Other,Guns
466,2015-05-20,shot,gun,29.0,M,Black,Lancaster,PA,False,attack,Not fleeing,Guns
468,2015-05-20,shot,gun,38.0,M,Black,Owensboro,KY,False,attack,Not fleeing,Guns
489,2015-05-20,shot,gun,26.0,M,Black,Omaha,NE,False,attack,Not fleeing,Guns
467,2015-05-20,shot and Tasered,knife,52.0,M,White,Green,OH,False,other,Not fleeing,Sharp objects
486,2015-05-20,shot and Tasered,knife,39.0,F,White,Gillette,WY,False,other,Car,Sharp objects
469,2015-05-21,shot,gun,22.0,M,Hispanic,El Paso,TX,True,undetermined,Not fleeing,Guns
483,2015-05-21,shot,knife,29.0,M,Black,Ft. Lauderdale,FL,False,attack,Not fleeing,Sharp objects
484,2015-05-21,shot,knife,43.0,M,White,North Charleston,SC,False,attack,Not fleeing,Sharp objects
485,2015-05-21,shot,knife,24.0,M,Hispanic,Hackensack,NJ,True,other,Not fleeing,Sharp objects
487,2015-05-21,shot,gun,32.0,M,Black,Charleston,SC,False,attack,Not fleeing,Guns
472,2015-05-22,shot,toy weapon,40.0,M,White,Somerset,PA,False,attack,Not fleeing,Other unusual objects
473,2015-05-23,shot,gun,47.0,M,White,Sedalia,MO,False,attack,Not fleeing,Guns
474,2015-05-23,shot,gun,40.0,M,White,Eagar,AZ,False,attack,Car,Guns
529,2015-05-23,shot,gun,25.0,M,Black,Detroit,MI,False,attack,Not fleeing,Guns
475,2015-05-25,shot,gun,31.0,F,White,Austin,TX,True,attack,Not fleeing,Guns
476,2015-05-25,shot,knife,36.0,M,Black,Huntsville,AL,True,attack,Not fleeing,Sharp objects
477,2015-05-26,shot,gun,51.0,M,Black,Queens,NY,False,attack,Not fleeing,Guns
479,2015-05-26,shot,unknown,24.0,M,White,Bossier City,LA,False,attack,Not fleeing,Unknown
530,2015-05-26,shot,gun,62.0,M,White,Snohomish,WA,True,attack,Not fleeing,Guns
480,2015-05-27,shot,knife,39.0,M,White,Ideal Beach,NJ,False,attack,Not fleeing,Sharp objects
481,2015-05-27,shot,toy weapon,24.0,M,White,Edmond,OK,True,attack,Not fleeing,Other unusual objects
482,2015-05-27,shot,knife,57.0,M,White,Rockville,GA,True,attack,Not fleeing,Sharp objects
491,2015-05-27,shot and Tasered,unarmed,20.0,M,Other,Long Beach,CA,False,other,Not fleeing,Unarmed
492,2015-05-27,shot and Tasered,screwdriver,33.0,M,White,Alpine,CA,True,other,Not fleeing,Piercing objects
488,2015-05-28,shot,gun,60.0,M,White,Lancaster,SC,False,attack,Not fleeing,Guns
490,2015-05-28,shot,gun,32.0,M,Black,Northglenn,CO,False,attack,Not fleeing,Guns
493,2015-05-28,shot,gun,40.0,M,Black,Carrollton,GA,False,attack,Not fleeing,Guns
494,2015-05-28,shot and Tasered,lawn mower blade,18.0,M,White,Trenton,MI,False,attack,Not fleeing,Sharp objects
497,2015-05-29,shot,knife,36.0,M,Black,Lyndhurst,NJ,False,other,Not fleeing,Sharp objects
498,2015-05-29,shot,gun,35.0,M,White,Okmulgee County,OK,False,attack,Not fleeing,Guns
499,2015-05-29,shot,gun,55.0,M,White,Wilderville,OR,False,attack,Not fleeing,Guns
500,2015-05-30,shot,unarmed,19.0,M,White,Cottonwood,AZ,False,attack,Foot,Unarmed
501,2015-05-30,shot,toy weapon,39.0,M,Hispanic,Nashville,TN,False,attack,Not fleeing,Other unusual objects
504,2015-05-31,shot,toy weapon,47.0,M,White,Palestine,TX,False,attack,Not fleeing,Other unusual objects
505,2015-06-01,shot,gun,23.0,M,White,Greece,NY,True,attack,Other,Guns
507,2015-06-02,shot,knife,26.0,M,Black,Roslindale,MA,False,other,Not fleeing,Sharp objects
508,2015-06-02,shot,knife,26.0,M,White,Azle,TX,True,attack,Not fleeing,Sharp objects
509,2015-06-03,shot,gun,18.0,M,Hispanic,Ellis County,TX,True,attack,Car,Guns
510,2015-06-03,shot,knife,33.0,M,Hispanic,Fuqua,TX,False,other,Car,Sharp objects
511,2015-06-03,shot,gun,56.0,M,White,Byram,NJ,True,attack,Not fleeing,Guns
512,2015-06-03,shot,gun,46.0,M,Hispanic,Delano,CA,False,attack,Car,Guns
513,2015-06-03,shot and Tasered,unarmed,36.0,M,Hispanic,Los Lunas,NM,False,attack,Not fleeing,Unarmed
520,2015-06-05,shot,gun,50.0,M,Hispanic,Santa Maria,CA,False,attack,Not fleeing,Guns
521,2015-06-05,shot,unknown,45.0,F,White,Morgantown,WV,False,other,Car,Unknown
516,2015-06-06,shot,gun,53.0,M,White,North Port,FL,False,attack,Not fleeing,Guns
518,2015-06-06,shot,gun,45.0,M,Hispanic,Watsonsville,CA,False,attack,Foot,Guns
519,2015-06-06,shot,box cutter,42.0,M,White,Midland,TX,True,other,Not fleeing,Sharp objects
522,2015-06-06,shot,gun,27.0,M,Hispanic,Strasburg,CO,False,attack,Car,Guns
515,2015-06-06,shot and Tasered,gun,30.0,M,Black,Oakland,CA,False,attack,Not fleeing,Guns
514,2015-06-07,shot,gun,36.0,M,White,Melbourne,FL,False,attack,Not fleeing,Guns
517,2015-06-07,shot,gun,58.0,M,White,Woodland,WA,True,attack,Not fleeing,Guns
524,2015-06-08,shot,knife,30.0,M,Hispanic,Anaheim,CA,True,other,Not fleeing,Sharp objects
526,2015-06-08,shot,gun,69.0,M,White,Sun City,AZ,True,attack,Not fleeing,Guns
525,2015-06-09,shot,unarmed,30.0,M,White,Findlay,OH,False,attack,Not fleeing,Unarmed
535,2015-06-09,shot,gun,45.0,M,White,Tomball,TX,False,attack,Car,Guns
538,2015-06-09,shot,gun,22.0,M,Black,Cincinnati,OH,False,attack,Not fleeing,Guns
539,2015-06-09,shot,unarmed,28.0,M,White,Des Moines,IA,False,other,Car,Unarmed
540,2015-06-10,shot,gun,19.0,M,Black,Bronx,NY,False,attack,Not fleeing,Guns
541,2015-06-11,shot,gun,40.0,M,Black,Pompano Beach,FL,False,attack,Not fleeing,Guns
543,2015-06-11,shot,unknown,46.0,M,Black,Miami,FL,False,other,Not fleeing,Unknown
544,2015-06-11,shot,gun,28.0,M,Hispanic,Bexar County,TX,True,attack,Not fleeing,Guns
545,2015-06-11,shot,knife,22.0,M,Hispanic,Hackensack,NJ,True,other,Not fleeing,Sharp objects
553,2015-06-12,shot,toy weapon,17.0,F,White,Kokomo,IN,True,attack,Not fleeing,Other unusual objects
546,2015-06-13,shot,gun,46.0,M,White,Fort Wayne,IN,False,attack,Not fleeing,Guns
548,2015-06-13,shot,flagpole,35.0,M,Black,Louisville,KY,False,other,Not fleeing,Blunt instruments
549,2015-06-13,shot,guns and explosives,35.0,M,White,Hutchins,TX,True,attack,Not fleeing,Multiple
547,2015-06-14,shot,unknown,28.0,M,Hispanic,Stockton,CA,False,attack,Car,Unknown
551,2015-06-14,shot,gun,15.0,M,White,Cocoa,FL,True,attack,Not fleeing,Guns
550,2015-06-15,shot,unarmed,22.0,M,Black,South Lake Tahoe,CA,False,other,Foot,Unarmed
559,2015-06-16,shot,gun,28.0,M,Hispanic,Visalia,CA,False,attack,Not fleeing,Guns
563,2015-06-16,shot,gun,31.0,M,Native,Wood Lake,ND,False,attack,Not fleeing,Guns
557,2015-06-17,shot,gun,40.0,F,White,Clanton,AL,False,attack,Car,Guns
561,2015-06-17,shot,gun,48.0,M,White,Hobbs,NM,True,attack,Not fleeing,Guns
564,2015-06-18,shot,knife,58.0,M,White,Coney Island,NY,False,attack,Foot,Sharp objects
558,2015-06-19,shot,knife,44.0,M,Hispanic,Boston,MA,True,other,Foot,Sharp objects
560,2015-06-19,shot,gun,21.0,M,Black,Cincinnati,OH,True,attack,Not fleeing,Guns
565,2015-06-19,shot,gun,50.0,M,Hispanic,Greeley,CO,False,attack,Not fleeing,Guns
582,2015-06-20,shot,gun,23.0,M,Black,Chicago,IL,False,attack,Foot,Guns
555,2015-06-21,shot,unarmed,24.0,M,Hispanic,Azusa,CA,True,other,Not fleeing,Unarmed
556,2015-06-21,shot,cordless drill,49.0,M,White,Houston,TX,True,other,Not fleeing,Piercing objects
566,2015-06-22,shot,gun,60.0,M,White,Ronda,NC,False,attack,Foot,Guns
570,2015-06-22,shot,gun,35.0,M,Hispanic,Citrus Heights,CA,False,attack,Not fleeing,Guns
573,2015-06-22,shot,gun,29.0,M,White,Augusta,GA,True,attack,Not fleeing,Guns
576,2015-06-22,shot,gun,20.0,M,Black,Pittsburgh,PA,False,attack,Car,Guns
572,2015-06-23,shot,unarmed,34.0,M,White,Indianapolis,IN,False,other,Car,Unarmed
574,2015-06-23,shot,knife,22.0,M,White,Hutchinson,KS,False,attack,Not fleeing,Sharp objects
575,2015-06-23,shot,knife,49.0,M,White,Weatherford,TX,True,other,Foot,Sharp objects
726,2015-06-23,shot,gun,32.0,M,White,Omaha,NE,False,attack,Not fleeing,Guns
569,2015-06-24,shot,gun,26.0,M,Black,York County,VA,False,attack,Not fleeing,Guns
567,2015-06-25,shot,unarmed,41.0,M,Black,Owings Mills,MD,True,other,Not fleeing,Unarmed
568,2015-06-25,shot,gun,61.0,M,White,Fresno,CA,False,attack,Not fleeing,Guns
579,2015-06-26,shot,gun,49.0,M,White,Malone,NY,False,attack,Other,Guns
583,2015-06-26,shot,gun,28.0,M,Hispanic,San Antonio,TX,False,other,Foot,Guns
580,2015-06-27,shot,gun,35.0,M,White,Tahlequah,OK,False,attack,Not fleeing,Guns
577,2015-06-28,shot,toy weapon,29.0,M,White,Portland,OR,False,attack,Not fleeing,Other unusual objects
585,2015-06-29,shot,gun,51.0,M,White,Edinburg,NY,True,attack,Not fleeing,Guns
586,2015-06-30,shot,gun,52.0,M,White,Franklin,NC,False,attack,Not fleeing,Guns
587,2015-07-01,shot,unknown,24.0,M,Black,McMinnville,OR,False,attack,Foot,Unknown
589,2015-07-01,shot,gun,32.0,M,White,Josephine County,OR,False,attack,Car,Guns
588,2015-07-02,shot,toy weapon,45.0,M,White,Brockton,MA,True,attack,Not fleeing,Other unusual objects
601,2015-07-02,shot,knife,60.0,M,Asian,San Diego,CA,False,other,Not fleeing,Sharp objects
603,2015-07-02,shot,unarmed,23.0,M,Black,Jacksonville,FL,False,attack,Foot,Unarmed
598,2015-07-03,shot,gun,46.0,M,Hispanic,Lancaster,CA,False,attack,Not fleeing,Guns
599,2015-07-03,shot,gun,33.0,M,Hispanic,Camden,NJ,True,attack,Not fleeing,Guns
602,2015-07-03,shot,gun,40.0,M,White,Miami Beach,FL,False,attack,Not fleeing,Guns
597,2015-07-03,shot and Tasered,knife,27.0,M,Hispanic,West Covina,CA,False,attack,Not fleeing,Sharp objects
591,2015-07-04,shot,gun,42.0,M,Black,Oklahoma City,OK,False,attack,Foot,Guns
595,2015-07-04,shot,gun,37.0,M,White,Morristown,TN,False,attack,Not fleeing,Guns
596,2015-07-04,shot,gun,23.0,M,Black,Newport News,VA,False,attack,Foot,Guns
600,2015-07-04,shot,gun,36.0,M,White,Henderson,NV,False,attack,Not fleeing,Guns
592,2015-07-05,shot,unarmed,19.0,M,White,Pleasanton,CA,False,attack,Foot,Unarmed
593,2015-07-05,shot,gun,35.0,M,White,Austin,TX,False,attack,Foot,Guns
605,2015-07-05,shot,unarmed,43.0,M,White,Hawaiian Gardens,CA,False,other,Not fleeing,Unarmed
594,2015-07-05,shot and Tasered,toy weapon,25.0,M,White,Austin,TX,True,attack,Not fleeing,Other unusual objects
590,2015-07-06,shot,gun,20.0,M,White,Oklahoma City,OK,False,attack,Not fleeing,Guns
606,2015-07-06,shot,knife,42.0,M,White,Bath,NH,True,other,Not fleeing,Sharp objects
619,2015-07-06,shot,knife,29.0,M,Black,Los Angeles,CA,False,attack,Not fleeing,Sharp objects
607,2015-07-06,shot and Tasered,knife,42.0,M,Hispanic,Atwater,CA,False,attack,Car,Sharp objects
610,2015-07-06,shot and Tasered,unknown,31.0,M,White,Lakewood,CA,True,attack,Other,Unknown
608,2015-07-07,shot,gun,18.0,M,Black,Houston,TX,False,attack,Not fleeing,Guns
609,2015-07-07,shot,metal pole,33.0,M,White,Mesa,AZ,False,other,Not fleeing,Blunt instruments
611,2015-07-07,shot,gun,59.0,M,White,Dallas,TX,False,attack,Not fleeing,Guns
614,2015-07-07,shot,gun,47.0,M,Hispanic,Bakersfield,CA,False,attack,Not fleeing,Guns
615,2015-07-07,shot,gun,39.0,M,Hispanic,Edinburg,TX,True,attack,Not fleeing,Guns
616,2015-07-07,shot,knife,37.0,M,Black,Atlantic City,NJ,False,attack,Foot,Sharp objects
617,2015-07-07,shot,gun,35.0,M,White,Sugar Creek,MO,False,attack,Car,Guns
618,2015-07-07,shot,knife,28.0,M,White,Elizabethtown,KY,False,other,Not fleeing,Sharp objects
620,2015-07-08,shot,gun,59.0,M,White,Beaverton,OR,False,attack,Not fleeing,Guns
621,2015-07-08,shot,unknown,62.0,M,White,Ashe County,NC,False,attack,Car,Unknown
622,2015-07-09,shot,gun,50.0,M,White,Parowan,UT,False,attack,Not fleeing,Guns
623,2015-07-09,shot,gun,68.0,M,White,Phoenix,AZ,False,attack,Foot,Guns
624,2015-07-09,shot,gun,27.0,M,Black,Chicago,IL,False,attack,Foot,Guns
625,2015-07-09,shot,gun,17.0,M,White,Boulder Creek,CA,True,attack,Not fleeing,Guns
634,2015-07-09,shot,sword,21.0,M,Black,Kansas City,MO,False,other,Not fleeing,Sharp objects
627,2015-07-09,shot and Tasered,Taser,38.0,M,White,Los Angeles,CA,False,attack,Other,Electrical devices
626,2015-07-10,shot,gun,54.0,M,White,Las Vegas,NV,True,attack,Not fleeing,Guns
630,2015-07-10,shot,gun,20.0,M,Black,Covington,GA,False,attack,Not fleeing,Guns
1152,2015-07-10,shot,gun,25.0,M,Black,Chicago,IL,False,attack,Not fleeing,Guns
637,2015-07-11,shot,gun,31.0,M,White,Olivehurst,CA,False,attack,Not fleeing,Guns
628,2015-07-12,shot,knife,35.0,M,Native,Denver,CO,True,other,Foot,Sharp objects
632,2015-07-12,shot,gun,60.0,M,White,Austin,TX,False,attack,Foot,Guns
633,2015-07-12,shot,gun,24.0,M,White,River Forest,IL,False,attack,Not fleeing,Guns
636,2015-07-12,shot,gun,27.0,M,White,Casper,WY,False,attack,Not fleeing,Guns
631,2015-07-12,shot and Tasered,unarmed,36.0,M,Black,Plantation,FL,False,attack,Not fleeing,Unarmed
629,2015-07-13,shot,gun,20.0,M,Black,Stone Mountain,GA,False,attack,Not fleeing,Guns
635,2015-07-13,shot,gun,24.0,M,White,Dunsmuir,CA,False,attack,Car,Guns
638,2015-07-13,shot,unknown,23.0,M,Hispanic,Lynn,MA,False,attack,Not fleeing,Unknown
645,2015-07-13,shot and Tasered,box cutter,41.0,M,White,Los Angeles,CA,False,other,Not fleeing,Sharp objects
639,2015-07-14,shot,gun,20.0,M,Black,Mascotte,FL,False,attack,Not fleeing,Guns
643,2015-07-15,shot and Tasered,metal pipe,43.0,M,White,Marion,MI,True,other,Not fleeing,Blunt instruments
646,2015-07-16,shot,sword,29.0,M,Hispanic,Wauwatosa,WI,True,other,Not fleeing,Sharp objects
647,2015-07-16,shot,gun,35.0,M,Black,Homestead,FL,False,attack,Not fleeing,Guns
648,2015-07-16,shot,gun,30.0,M,White,Kansas City,KS,False,attack,Other,Guns
649,2015-07-16,shot,gun,24.0,M,Other,Chattanooga,TN,True,attack,Not fleeing,Guns
656,2015-07-16,shot,gun,23.0,M,Native,Cheyenne,WY,False,attack,Not fleeing,Guns
664,2015-07-16,shot,gun,29.0,M,White,Opp,AL,False,attack,Foot,Guns
642,2015-07-16,shot and Tasered,metal hand tool,25.0,M,Black,Moreno Valley,CA,True,other,Not fleeing,Hand tools
644,2015-07-17,shot,knife,27.0,M,White,Seattle,WA,False,other,Foot,Sharp objects
655,2015-07-17,shot,gun,50.0,M,White,Needles,CA,True,attack,Not fleeing,Guns
657,2015-07-17,shot,unarmed,19.0,M,Black,Memphis,TN,False,attack,Foot,Unarmed
660,2015-07-17,shot,unknown,24.0,M,Hispanic,Brownsville,TX,False,other,Other,Unknown
651,2015-07-17,shot and Tasered,unarmed,23.0,M,Black,Orlando,FL,False,attack,Foot,Unarmed
650,2015-07-18,shot,knife,22.0,M,White,Fort Collins,CO,True,attack,Not fleeing,Sharp objects
652,2015-07-18,shot,gun,46.0,M,White,Phoenix,AZ,False,attack,Not fleeing,Guns
654,2015-07-18,shot,gun,65.0,M,White,Colby,KS,False,attack,Not fleeing,Guns
653,2015-07-19,shot,unarmed,43.0,M,Black,Mt. Auburn,OH,False,other,Car,Unarmed
658,2015-07-20,shot,gun,35.0,M,White,Winnie,TX,False,attack,Other,Guns
661,2015-07-21,shot,unarmed,47.0,M,White,White,GA,False,other,Not fleeing,Unarmed
662,2015-07-21,shot,gun,24.0,M,White,Oakland Park,FL,False,other,Car,Guns
663,2015-07-21,shot,gun,35.0,M,White,Jesup,GA,False,attack,Not fleeing,Guns
666,2015-07-22,shot,gun,25.0,M,Hispanic,Monroe,WI,False,attack,Not fleeing,Guns
669,2015-07-22,shot,gun,27.0,M,Black,Philadelphia,PA,False,attack,Not fleeing,Guns
667,2015-07-22,shot and Tasered,knife,26.0,M,Black,Oklahoma City,OK,False,other,Other,Sharp objects
668,2015-07-23,shot,gun,34.0,M,Black,Dayton,OH,False,attack,Not fleeing,Guns
671,2015-07-23,shot,gun,32.0,M,White,Myrtle Beach,SC,False,attack,Not fleeing,Guns
672,2015-07-23,shot,toy weapon,47.0,M,White,Douglas,WY,False,attack,Not fleeing,Other unusual objects
673,2015-07-23,shot,gun,44.0,F,White,Meadow Vista,CA,True,attack,Not fleeing,Guns
670,2015-07-23,shot and Tasered,unarmed,31.0,M,White,Plymouth,MN,True,attack,Not fleeing,Unarmed
